 Ensembl 	HGNC	N1H1_Pool_1	N1H1_Pool_2	N1H1_Pool_3	P1A8_Pool_1	P1A8_Pool_2	P1A8_Pool_3
ENSG00000215049	PRDX2P1	0	0	0	0	0	0
ENSG00000215054		0	0	0	0	0	0
ENSG00000215057		0	0	0	0	0	0
ENSG00000215063	RPL21P2	0	0	0	0	0	0
ENSG00000215065		0	0	0	0	0	0
ENSG00000215066	C9orf38	0	0	0	0	0	0
ENSG00000215067	MIR497HG	57	100	79	75	65	38
ENSG00000215068		51	53	78	86	93	89
ENSG00000215070		0	0	0	0	0	0
ENSG00000215085		0	0	0	0	0	0
ENSG00000215086		9	13	14.02	10.04	11	16.81
ENSG00000215088	RPS5P3	0	0	0	0	0	0
ENSG00000215089		2	2	1	3	1	1.06
ENSG00000215093	EEF1A1P29	0	0	0	0	0	0
ENSG00000215094		0	0	0	0	0	0
ENSG00000215096	IFITM8P	0	0	0	0	0	0
ENSG00000215097		0	0	0	0	0	0
ENSG00000215102	TERF1P4	2.08	2	3	6	2	7
ENSG00000215104		0	0	0	0	0	0
ENSG00000215105	TTC3P1	110	90	146	84	85	110
ENSG00000215110		0	0	0	0	0	0
ENSG00000215112	FAM74A7	0	0	0	0	0	0
ENSG00000215113	CXorf49B	0	0	0	0	0	0
ENSG00000215114	UBXN2B	1801	1569	1504	2015	2164	2484
ENSG00000215115	CXorf49	0	0	0	0	0	0
ENSG00000215117	C8orf71	0	0	0	14	17	25
ENSG00000215120		0	0	0	0	0	0
ENSG00000215124		0	0	0	0	0	0
ENSG00000215126	CBWD7	51.85	60.52	61.27	57.77	52.27	49.18
ENSG00000215127		0	0	0	0	0	0
ENSG00000215131	C16orf90	0	0	0	0	0	0
ENSG00000215142		19.19	15.59	19.19	5.75	10.06	10.89
ENSG00000215146		5	3	2	153	165	220
ENSG00000215148		0	0	0	0	0	0
ENSG00000215149		1	3	4	1	3	1
ENSG00000215151	ABCD1P2	0	0	0	0	0	0
ENSG00000215154		73	68	78	36	37	44
ENSG00000215156		3	0	2	0	0	0
ENSG00000215158		53.47	44.19	56.06	31.26	45.54	40.61
ENSG00000215159		0	0	0	0	0	0
ENSG00000215160	OR7E91P	0	0	0	0	0	0
ENSG00000215162	LINC00269	0	0	0	0	0	0
ENSG00000215165		0	0	0	0	0	0
ENSG00000215168		0	0	0	0	0	0
ENSG00000215174		0	0	0	0	0	0
ENSG00000215177		0	0	0	0	0	0
ENSG00000215179	MAPK6PS4	0	0	0	0	0	0
ENSG00000215182	MUC5AC	1	1	0	0	0	0
ENSG00000215183	MSMP	3.85	6.11	2.35	7.38	7.78	4.97
ENSG00000215184		0	0	0	0	0	0
ENSG00000215186	GOLGA6B	0	0	0	1	0	0
ENSG00000215187	FAM166B	4	5	3	0	0	1
ENSG00000215190	GUSBP4	89	74	73	82.5	91.64	92.64
ENSG00000215193	PEX26	1399.42	1229.43	1273.86	1417.42	1591.19	1696.1
ENSG00000215196		0	0	0	0	0	0
ENSG00000215197	PGAM4P1	0	0	0	0	0	0
ENSG00000215198		0	0	0	0	0	0
ENSG00000215199	YWHAZP6	0	0	0	0	0	0
ENSG00000215203	GRXCR1	0	0	0	0	0	0
ENSG00000215206	TRBV24OR9-2	0	0	0	0	0	0
ENSG00000215208		0	0	0	0	0	0
ENSG00000215210	RBMXP2	0	1	7	8	5	8
ENSG00000215217	C5orf49	3	8	1	0	0	0
ENSG00000215218	UBE2QL1	1	1	1	9	5	10
ENSG00000215221	UBA52P6	3	7	3	2	6	4
ENSG00000215223	CYP51P3	0	0	0	0	0	0
ENSG00000215227		0	0	0	0	0	0
ENSG00000215231		0	0	0	0	0	0
ENSG00000215236		0	0	0	0	0	1
ENSG00000215237		0	0	0	5	3	7
ENSG00000215241		5	21	14	0	0	0
ENSG00000215244		32	33	11	5	6	4
ENSG00000215246		0	0	0	0	0	0
ENSG00000215251	FASTKD5	702	517	532	864	926	1070
ENSG00000215252	GOLGA8B	589.73	971.33	772.87	582.47	609.78	497.02
ENSG00000215256	C14orf167	498.62	356.58	371.28	441.97	441.85	486.28
ENSG00000215262	KCNU1	0	0	0	0	0	0
ENSG00000215263		0	0	0	0	0	0
ENSG00000215264		0	0	0	0	0	0
ENSG00000215267		0	0	0	0	0	0
ENSG00000215268		0	0	0	3.33	2.68	0
ENSG00000215269	GAGE12G	0	0	0	0	0	0
ENSG00000215270		1.46	3	2.78	0	1	0
ENSG00000215271	HOMEZ	393	302	305	386	409	468
ENSG00000215274	GAGE10	0	0	0	0	0	0
ENSG00000215277	C14orf164	0	0	0	0	0	0
ENSG00000215278	RPS7P6	0	0	0	0	0	0
ENSG00000215283	HMGB3P24	3	1	3	2	0	3
ENSG00000215284		0	0	0	0	2	1
ENSG00000215286		0	0	0	0	0	0
ENSG00000215288		0	0	0	0	0	0
ENSG00000215296	TMCO5B	0	0	0	0	0	0
ENSG00000215297		0	0	0	0	0	0
ENSG00000215298		40.31	17.56	77.01	374.56	322.77	293.39
ENSG00000215301	DDX3X	15735.05	12936.18	14108	15372	16603	19126
ENSG00000215302		47.51	45.48	35.34	37.39	38	36.46
ENSG00000215304	ULK4P1	11.88	2.46	3.24	2.16	2.37	1.18
ENSG00000215305	VPS16	561	562	578	719	781	881
ENSG00000215306		0	0	0	0	0	0
ENSG00000215307	RBBP4P3	0	0	0	0	0	0
ENSG00000215310		0	0	0	0	0	0
ENSG00000215311	NPM1P12	0	0	0	0	0	1
ENSG00000215313	RPL6P30	0	0	0	0	0	0
ENSG00000215317	THUMPD1P1	0	0	0	0	0	0
ENSG00000215319		0	0	2	0	2	0
ENSG00000215323		0	0	0	0	0	0
ENSG00000215325	ASS1P10	7	5	0	1	0	5
ENSG00000215326	GPX1P2	0	0	0	0	0	0
ENSG00000215333	KRT18P23	0	0	0	0	0	0
ENSG00000215339	ZNF705C	0	0	0	0	0	0
ENSG00000215343	ZNF705D	0	0	0	0	0	0
ENSG00000215346		1	0	0	0	0	1
ENSG00000215347	SLC25A5P1	0	2	0	0	0	0
ENSG00000215349	MRPL3P1	3	1	2	1	2	3
ENSG00000215351	PPIAP1	0	0	0	0	0	0
ENSG00000215353	C1QBPP	0	0	0	0	0	0
ENSG00000215354	FAM90A24P	0	0	0	0	0	0
ENSG00000215356	ZNF705B	0	0	0	0	0	0
ENSG00000215357	HSPD1P8	0	0	0	0	0	0
ENSG00000215365	FAM90A22P	0	0	0	0	0	0
ENSG00000215367	TMED11P	0	0	0	0	0	0
ENSG00000215368		0	0	0	0	0	0
ENSG00000215369	RPL37P3	0	0	0	0	0	0
ENSG00000215371	DEFB108P2	0	0	0	0	0	0
ENSG00000215372	ZNF705G	0	0	0	0	0	0
ENSG00000215373	FAM90A5P	0	0	0	0	0	0
ENSG00000215374	FAM66B	4	5	9.34	14.06	8.07	10
ENSG00000215375	MYL5	53.33	55.29	59	55	65.92	58.46
ENSG00000215378	DEFT1P	0	0	0	0	0	0
ENSG00000215380		0	0	0	0	0	0
ENSG00000215381		0	0	0	0	0	0
ENSG00000215386	LINC00478	56	67	61	82	95	109
ENSG00000215388	ACTG1P3	1	4	2	2	0	0
ENSG00000215394	LINC00516	5	5	3.1	0	0	0
ENSG00000215397	SCRT2	0	0	0	0	0	0
ENSG00000215398		0	0	0	0	0	0
ENSG00000215399	HMGB3P7	0	0	0	0	0	0
ENSG00000215403		0	0	0	0	0	0
ENSG00000215405	GOLGA6L6	0	0	0	0	0	0
ENSG00000215409		0	0	0	0	0	0
ENSG00000215414	PSMA6P1	5	2	3	12	22	20
ENSG00000215417	MIR17HG	15	13	36	16	31	23
ENSG00000215418	PEX12P1	0	0	0	0	0	0
ENSG00000215421	ZNF407	837	735	863	475	570	772
ENSG00000215424	MCM3AP-AS1	95.58	126.86	112.24	143.8	133.31	157.31
ENSG00000215428		0	0	0	0	0.5	0
ENSG00000215430	OR7E156P	0	0	0	0	0	0
ENSG00000215431		0	0	0	0	0	0
ENSG00000215432	OR7E104P	0	0	0	0	0	0
ENSG00000215440	NPEPL1	180.98	218.13	210	456.86	431.06	472.11
ENSG00000215441	CTAGE12P	0	0	0	0	0	0
ENSG00000215444		0	0	0	0	0	0
ENSG00000215447		198	159	211	238	245	259
ENSG00000215448	SRMP1	0	0	0	0	0	0
ENSG00000215450		0	0	0	0	0	0
ENSG00000215452		4	3	4	1	3	0
ENSG00000215454	KRTAP10-4	0	0	0	0	0	0
ENSG00000215455	KRTAP10-1	0	0	0	0	0	0
ENSG00000215456	BCRP4	0	0	0	0	0	0
ENSG00000215457		0	0	0	0	0	0
ENSG00000215458		9	8	9	6	3	2
ENSG00000215462		6.88	5.14	2.64	0.38	0.22	5.6
ENSG00000215464		0	0	0	0	0	0
ENSG00000215467	RPL27AP	0	1	0	0	0	0
ENSG00000215472	RPL17	54.57	86.93	120.19	117.37	197.93	162.75
ENSG00000215474	SKOR2	0	0	0	0	0	0
ENSG00000215475	SIAH3	0	1	0	0	0	1
ENSG00000215477	RCN1P1	0	0	0	0	0	0
ENSG00000215478	CES5AP1	0	0	0	0	0	0
ENSG00000215480	OR7E37P	0	0	0	0	0	0
ENSG00000215481	BCRP3	5	6	7	2	2.01	2
ENSG00000215482	CALM2P3	0	0	1	1	0	0
ENSG00000215483		0	2	0	0	0	0
ENSG00000215486	ARL2BPP3	0	0	0	0	0	0
ENSG00000215492	HNRNPA1P7	308.46	258.81	287.18	350.42	349.44	387.47
ENSG00000215493		28	33	16	5	15	8
ENSG00000215498		0	0	0	0	0	0
ENSG00000215504		6	7	4	8	3	0
ENSG00000215506	TPTE2P4	0	0	0	0	0	0
ENSG00000215507	RBMY2DP	0	0	0	0	0	0
ENSG00000215512		0	0	0	0	0	0
ENSG00000215513	PI4KAP1	295.38	458.1	318.99	232.91	220.11	212.27
ENSG00000215515	IFIT1P1	1	0	0	0	2	2
ENSG00000215520		0	0	0	0	0	0
ENSG00000215527		0	1	2	4	4	4
ENSG00000215529	EFCAB8	0	0	0	0	3	0
ENSG00000215533	LINC00189	0	0	0	0	0	2
ENSG00000215537	ZNF736P11Y	0	0	0	0	0	0
ENSG00000215540		0	0	0	0	0	0
ENSG00000215544	BCRP7	0	0	0	0	0	0
ENSG00000215545	DEFB116	0	0	0	0	0	0
ENSG00000215546	DKKL1P1	0	0	0	0	0	0
ENSG00000215547	DEFB115	0	0	0	0	0	0
ENSG00000215548		0	0	0	2.01	1.01	8.03
ENSG00000215549		0	0	0	0	0	0
ENSG00000215553	KRT18P3	0	0	0	0	0	0
ENSG00000215559	ANKRD20A11P	0	0	1	0	0	0
ENSG00000215560	TTTY5	0	0	0	0	0	0
ENSG00000215562	CNN2P7	0	0	0	0	0	0
ENSG00000215565		0	0	0	0	0	0
ENSG00000215567		0	0	0	0	0	0
ENSG00000215568	GAB4	0	0	0	0	0	0
ENSG00000215571	GRK6P1	1	1	1	0	1	1
ENSG00000215572	ESRRAP1	0	0	0	0	0	0
ENSG00000215580	BCORP1	0	0	0	0	0	0
ENSG00000215583	ASS1P6	0	0	0	0	0	0
ENSG00000215586		0	0	0	0	0	0
ENSG00000215589		0	0	0	0	0	0
ENSG00000215595	C20orf202	2	1	2	1	0	0
ENSG00000215601	TSPY24P	0	0	0	0	0	0
ENSG00000215603	ZNF92P1Y	0	0	0	0	0	0
ENSG00000215604	ZNF962P	0	0	0	0	0	0
ENSG00000215606		0	0	0	0	0	0
ENSG00000215608		4.01	7.04	8	4.02	10.16	11.05
ENSG00000215611		0	0	0	0	0	0
ENSG00000215612	HMX1	0	0	0	0	0	0
ENSG00000215615		32.93	37.62	30.87	5	4.76	7.88
ENSG00000215616		0	0	0	0	0	0
ENSG00000215621		17.95	39.69	33.61	17.36	17.79	19.98
ENSG00000215630	GUSBP9	29.15	21.74	23.68	18.2	18.62	23.66
ENSG00000215635		0	0	0	0	0	0
ENSG00000215642		1	2	1	4	2	2
ENSG00000215644	GCGR	0	0	0	0	0	0
ENSG00000215689		0	0	0	0	0	0
ENSG00000215692		0	1.16	0	0	0	0
ENSG00000215695	RSC1A1	164.44	56.86	106.47	100.91	143.36	97.98
ENSG00000215699		272.7	278.86	296.71	418.58	436.05	545.15
ENSG00000215700		729.37	555.67	567.46	801.59	855.27	1122.63
ENSG00000215704	CELA2B	0	0	0	0	0	0
ENSG00000215705		0	0	0	0	0	0
ENSG00000215712	TMEM242	779	703	756	833	797	1025
ENSG00000215713		0	0	0	0	0	0
ENSG00000215717	TMEM167B	2085.95	1691.98	1696.87	1875.93	1853.94	2183.99
ENSG00000215719		0	0	0	0	0	0
ENSG00000215720		1	0	0	0	0	0
ENSG00000215734	MRPL20P1	0	0	0	0	0	0
ENSG00000215749		29.25	29.17	36.5	11.41	7.79	3.73
ENSG00000215750	TEKT4P1	29.42	28.23	31.55	41.95	44.18	44.74
ENSG00000215760	TAF9BP2	0	0	0	0	0	0
ENSG00000215764	KIR3DS1	0	0	0	0	0	0
ENSG00000215765	KIR3DP1	0	0	0	0	0	0
ENSG00000215769		111.1	132.32	164.09	163.86	217.32	190.36
ENSG00000215771	LRRC37A14P	0	0	0	0	0	0
ENSG00000215781		831	693	809	3336	3426	4097
ENSG00000215784	FAM72D	233.49	183.19	198.56	207.71	230.61	262.04
ENSG00000215785	CFL1P6	0	0	0	0	0	0
ENSG00000215788	TNFRSF25	302.95	427.84	322	226	257.92	197.98
ENSG00000215790	SLC35E2	36.08	53.7	35.21	140.63	114.85	113.81
ENSG00000215791		0	20.47	0	0	0	0
ENSG00000215795		1	0	1	2	0	2
ENSG00000215796		0	0	0	0	0	1
ENSG00000215800	RSL24D1P4	0	0	0	0	0	0
ENSG00000215802	RFKP1	0	0	0	0	0	0
ENSG00000215805		0	0	0	0	0	0
ENSG00000215807	KRT18P32	0	0	0	0	0	0
ENSG00000215808		67	79	67	53	70	86
ENSG00000215811		0	0	0	0	0	0
ENSG00000215812	ZNF847P	0	0	0	0	0	0
ENSG00000215817	ZC3H11B	7.52	2.58	8.59	0	6.43	9.8
ENSG00000215819	KRT18P12	0	1.31	0	0	0	0
ENSG00000215833	QRSL1P1	0	0	0	0	0	0
ENSG00000215834	FMO9P	0	0	0	0	0	0
ENSG00000215835		10	9	11	18	15	15
ENSG00000215837	SDHAP2	5.71	2.27	7.02	5.61	3.03	4.99
ENSG00000215838		1	0	2	1	4	2
ENSG00000215840		0	0	1	1	0	0
ENSG00000215841		0	0	0	0	0	0
ENSG00000215845	TSTD1	522	478	457	614	477	661
ENSG00000215846		0	0	0	0	0	0
ENSG00000215853	RPTN	0	0	0	0	0	0
ENSG00000215859		0.6	0.63	0	0	0	0
ENSG00000215860	PDZK1P1	0.6	0.63	0	0	0	0
ENSG00000215861		0	0	1	1	0	1
ENSG00000215863		0	1	3	3.62	4.05	3
ENSG00000215864	NBPF7	0	0	0	0	0	0
ENSG00000215866		6	5.34	6	2	0	4.52
ENSG00000215867		0	0	0	0	0	0
ENSG00000215869		1	0	0	0	0	0
ENSG00000215871		0	0	0	0	1	0
ENSG00000215873	FEN1P1	0	0	0	0	0	0
ENSG00000215874	CAPNS1P1	0	0	0	0	0	0
ENSG00000215875	ST13P20	0	1	0	0	1	0
ENSG00000215878		0	0	0	1	0	0
ENSG00000215881		0	0	0	0	0	0
ENSG00000215883	CYB5RL	346.05	374	316.91	382.05	386.51	436
ENSG00000215887	ZNF859P	0	0	0	0	0	0
ENSG00000215893		0	0	0	0	0	0
ENSG00000215895		2	0	3	0	1	1
ENSG00000215899		0	0	0	0	0	0
ENSG00000215900	SEPW1P	0	0	0	0	0	0
ENSG00000215902		0	0	0	0	0	0
ENSG00000215905		0	0	0	0	0	0
ENSG00000215906	LACTBL1	0	0	0	0	0	0
ENSG00000215908	CROCCP2	405	462	371	366	407	431
ENSG00000215909		0	0	0	0	0	0
ENSG00000215910	C1orf167	1.04	0	0	3.16	1.06	2.11
ENSG00000215912	TTC34	2	17	8	5	5	5
ENSG00000215914	MMP23A	1	0	0	0	0	0
ENSG00000215915	ATAD3C	18.04	8.14	16.02	3.01	3.02	11.04
ENSG00000215921		0	0	0	0	0	0
ENSG00000215922		0	0	0	0	0	0
ENSG00000215923		0	0	0	0	0	0
ENSG00000215924		0	0	0	0	0	0
ENSG00000215925		0	0	0	0	0	0
ENSG00000215930	MIR942	0	0	0	0	0	0
ENSG00000215933		0	0	0	0	0	0
ENSG00000215934		0	0	0	0	0	0
ENSG00000215938	MIR190B	0	0	0	0	0	0
ENSG00000215939	MIR873	0	0	0	0	0	0
ENSG00000215941		0	0	0	0	0	0
ENSG00000215942		0	0	0	0	0	0
ENSG00000215943	MIR892A	0	0	0	0	0	0
ENSG00000215945		0	0	0	0	0	0
ENSG00000215946	MIR941-1	0	0	0	0	0	0
ENSG00000215948		0	0	0	0	0	0
ENSG00000215952	MIR921	0	0	0	0	0	0
ENSG00000215953		0	0	0	0	0	0
ENSG00000215954		0	0	0	0	0	0
ENSG00000215957	MIR300	0	0	0	0	0	0
ENSG00000215958		0	0	0	0	0	0
ENSG00000215960		0	0	0	0	0	0
ENSG00000215961	MIR297	0	0	0	0	0	0
ENSG00000215964		0	0	0	0	0	0
ENSG00000215966	MIR876	0	0	0	0	0	0
ENSG00000215968		0	0	0	0	0	0
ENSG00000215972		0	0	0	0	0	0
ENSG00000215973	MIR933	0	0	0	0	0	0
ENSG00000215976		0	0	0	0	0	0
ENSG00000215977		0	0	0	0	0	0
ENSG00000215979		0	0	0	0	0	0
ENSG00000215983		0	0	0	0	0	0
ENSG00000215984		0	0	0	0	0	0
ENSG00000215991	MIR208B	0	0	0	0	0	0
ENSG00000215993		0	0	0	0	0	0
ENSG00000215996		0	0	0	0	0	0
ENSG00000215998	MIR935	0	0	0	0	0	0
ENSG00000215999		0	0	0	0	0	0
ENSG00000216001	MIR450B	0	0	0	0	0	0
ENSG00000216002		0	0	0	0	0	0
ENSG00000216004		0	0	0	0	0	0
ENSG00000216005	MIR888	0	0	0	0	0	0
ENSG00000216009	MIR874	0	0	0	0	0	0
ENSG00000216011		0	0	0	0	0	0
ENSG00000216014		0	0	0	0	0	0
ENSG00000216015		0	0	0	0	0	0
ENSG00000216017		0	0	0	0	0	0
ENSG00000216020		0	0	0	0	0	0
ENSG00000216022		0	0	0	0	0	0
ENSG00000216027		0	0	0	0	0	0
ENSG00000216031	MIR298	0	0	0	0	0	0
ENSG00000216032		0	0	0	0	0	0
ENSG00000216035	MIR938	0	0	0	0	0	0
ENSG00000216037		0	0	0	0	0	0
ENSG00000216042	MIR922	0	0	0	0	0	0
ENSG00000216045	MIR548W	0	0	0	0	0	0
ENSG00000216047		0	0	0	0	0	0
ENSG00000216054		0	0	0	0	0	0
ENSG00000216055		0	0	0	0	0	0
ENSG00000216056	MIR891A	0	0	0	0	0	0
ENSG00000216058	MIR944	0	0	0	0	0	0
ENSG00000216060	MIR934	0	0	0	0	0	0
ENSG00000216064	MIR891B	0	0	0	0	0	0
ENSG00000216067		0	0	0	0	0	0
ENSG00000216069	MIR875	0	0	0	0	0	0
ENSG00000216070		0	0	0	0	0	0
ENSG00000216072		0	0	0	0	0	0
ENSG00000216073		0	0	0	0	0	0
ENSG00000216075	MIR890	0	0	0	0	0	0
ENSG00000216076		0	0	0	0	0	0
ENSG00000216077	MIR887	0	0	0	0	0	0
ENSG00000216081		0	0	0	0	0	0
ENSG00000216083	MIR936	0	0	0	0	0	0
ENSG00000216084		0	0	0	0	0	0
ENSG00000216085		0	0	0	0	0	0
ENSG00000216088		0	0	0	0	0	0
ENSG00000216089		0	0	0	0	0	0
ENSG00000216090	MIR937	0	0	0	0	0	0
ENSG00000216093		0	0	0	0	0	0
ENSG00000216097		0	0	0	0	0	0
ENSG00000216098	MIR892B	0	0	0	0	0	0
ENSG00000216099	MIR889	0	0	0	0	0	0
ENSG00000216100		0	0	0	0	0	0
ENSG00000216101	MIR877	0	0	0	0	0	0
ENSG00000216102		0	0	0	0	0	0
ENSG00000216105	MIR943	0	0	0	0	0	0
ENSG00000216109		0	0	0	0	0	0
ENSG00000216112		0	0	0	0	0	0
ENSG00000216113		0	0	0	0	0	0
ENSG00000216114		0	0	0	0	0	0
ENSG00000216115		0	0	0	0	0	0
ENSG00000216116		0	0	0	0	0	0
ENSG00000216123		0	0	0	0	0	0
ENSG00000216125		0	0	0	0	0	0
ENSG00000216127		0	0	0	0	0	0
ENSG00000216131		0	0	0	0	0	0
ENSG00000216133	MIR939	0	0	0	0	0	0
ENSG00000216135	MIR885	0	0	0	0	0	0
ENSG00000216136		0	0	0	0	0	0
ENSG00000216141	MIR941-4	0	0	0	0	0	0
ENSG00000216154		0	0	0	0	0	0
ENSG00000216157		0	0	0	0	0	0
ENSG00000216162		0	0	0	0	0	0
ENSG00000216166		0	0	0	0	0	0
ENSG00000216168		0	0	0	0	0	0
ENSG00000216169		0	0	0	0	0	0
ENSG00000216171	MIR513C	0	0	0	0	0	0
ENSG00000216173		0	0	0	0	0	0
ENSG00000216179	MIR541	0	0	0	0	0	0
ENSG00000216181		0	0	0	0	0	0
ENSG00000216182		0	0	0	0	0	0
ENSG00000216184		0	0	0	0	0	0
ENSG00000216191		0	0	0	0	0	0
ENSG00000216192	MIR920	0	0	0	0	0	0
ENSG00000216193		0	0	0	0	0	0
ENSG00000216194		0	0	0	0	0	0
ENSG00000216195	MIR941-2	0	0	0	0	0	0
ENSG00000216197		0	0	0	0	0	0
ENSG00000216204		0	0	0	0	0	0
ENSG00000216205		0	0	0	0	0	0
ENSG00000216206		0	0	0	0	0	0
ENSG00000216265		0	0	0	0	0	0
ENSG00000216285		116.29	129.2	102.67	76.48	114.74	90.12
ENSG00000216306	KRT19P2	0	0	0	0	0	0
ENSG00000216307		0	2	0	0	0	0
ENSG00000216316		0	0	0	0	0	0
ENSG00000216324		0	0	0	0	0	0
ENSG00000216331	HIST1H1PS1	0	0	1	1	0	2
ENSG00000216347		0	0	0	0	0	0
ENSG00000216352		0	0	0	0	0	0
ENSG00000216359		2	0	0	0	1	0
ENSG00000216360		1	0	0	0	4	0
ENSG00000216364	MRPL42P2	0	0	0	0	0	0
ENSG00000216365	RPL37P15	0	0	0	0	0	0
ENSG00000216368		0	0	0	0	0	0
ENSG00000216378		0	0	0	0	0	0
ENSG00000216412		0	0	0	0	0	0
ENSG00000216425		0	0	0	0	0	0
ENSG00000216436	HIST1H2APS1	0	0	0	0	0	0
ENSG00000216439	DUTP5	0	0	0	0	0	0
ENSG00000216444	RAET1M	0	0	0	0	0	0
ENSG00000216471	RPSAP43	0	0	0	0	0	0
ENSG00000216475		0	0	0	0	0	0
ENSG00000216480		0	0	0	0	0	0
ENSG00000216490	IFI30	251	254	239	309	317	406
ENSG00000216516		0	0	0	0	0	0
ENSG00000216518		0	0	0	0	0	0
ENSG00000216519		0	0	0	0	0	0
ENSG00000216522		0	0	0	0	0	0
ENSG00000216523		0	0	0	0	0	0
ENSG00000216548		0	0	0	0	0	0
ENSG00000216560		0	0	0	0	0	0
ENSG00000216588	IGSF23	0	0	0	0	0	1
ENSG00000216613		0	0	0	0	0	0
ENSG00000216616		0	0	0	0	0	0
ENSG00000216621		0	0	0	0	0	0
ENSG00000216624	GAPDHP72	0	0	0	0	0	0
ENSG00000216629	OR2W4P	0	0	0	0	0	0
ENSG00000216636		0	0	0	0	0	1
ENSG00000216639		0	0	0	0	0	0
ENSG00000216642		0	0	0	0	0	0
ENSG00000216649	GAGE12E	0	0	0	0	0	0
ENSG00000216657		0	2	2	2	2	3
ENSG00000216663		0	0	0	0	0	0
ENSG00000216671	CCNYL3	0	0	0	0	0	0
ENSG00000216676		0	0	0	0	0	0
ENSG00000216687		0	0	0	0	0	0
ENSG00000216708		0	0	0	0	0	0
ENSG00000216710	COX6A1P3	0	0	0	0	0	0
ENSG00000216713	MTND4P13	0	0	0	0	0	0
ENSG00000216718		0	0	0	0	0	0
ENSG00000216721		0	0	0	0	0	0
ENSG00000216723	NUDT19P3	0	0	0	0	0	0
ENSG00000216740	ANXA2P3	0	0	0	0	0	0
ENSG00000216753	HMGA1P7	0	0	0	0	0	0
ENSG00000216754		0	0	0	0	0	0
ENSG00000216762	VN1R13P	0	0	0	0	0	0
ENSG00000216775		948	874	912	599	604	706
ENSG00000216777	PRRC2CP1	0	0	0	0	0	0
ENSG00000216781		0	0	0	0	0	0
ENSG00000216802		0	0	0	0	0	0
ENSG00000216809		7	7	14	4	3	7
ENSG00000216811		0	0	0	0	0	0
ENSG00000216813		0	0	0	0	0	0
ENSG00000216817		0	0	0	0	0	0
ENSG00000216819		2.34	2.4	3.48	0	2.24	9.12
ENSG00000216824	ZNF736P10Y	0	0	0	0	0	0
ENSG00000216829		0	0	0	0	0	0
ENSG00000216835	RBMXP1	0	0	0	0	0	0
ENSG00000216844		0	0	0	0	0	0
ENSG00000216853		0	0	0	0	0	0
ENSG00000216854	RPL17P26	0	0	0	0	0	0
ENSG00000216859		0	0	0	0	0	0
ENSG00000216863	LY86-AS1	0	0	1	0	0	0
ENSG00000216866	RPS2P55	17.74	6.79	20.37	12.56	8	11.58
ENSG00000216867		1	0	0	0	1	4
ENSG00000216895		37	34	19	37	42	29
ENSG00000216901		0	0	0	1	0	0
ENSG00000216902		0	0	0	0	0	0
ENSG00000216904		0	0	0	0	0	0
ENSG00000216906		3	0	0	0	2	0
ENSG00000216913		0	0	0	0	0	0
ENSG00000216915		0	1	6	0	0	0
ENSG00000216917		0	0	0	0	0	0
ENSG00000216921		0	0	0	0	0	0
ENSG00000216937	CCDC7	54	31	41.99	37	31.28	34
ENSG00000216938		0	0	0	0	0	0
ENSG00000216966		0	0	0	0	0	0
ENSG00000216977	RPL21P65	0	0	0	0	1	0
ENSG00000216990	HSPD1P10	2	0	1	0	0	3
ENSG00000216998	CYP2AC1P	0	0	0	0	0	0
ENSG00000217004		0	0	0	0	0	0
ENSG00000217026	RPL10P1	0	0	0	0	0	0
ENSG00000217027		1	0	0	4	1	1
ENSG00000217030		0	0	0	0	0	0
ENSG00000217041		0	0	0	0	0	0
ENSG00000217044		0	0	0	0	0	0
ENSG00000217060		0	1	0	0	0	0
ENSG00000217067		0	0	0	0	0	0
ENSG00000217075		0	0	1	0	0	1
ENSG00000217078		0	0	0	0	0	0
ENSG00000217083		0	0	0	0	0	0
ENSG00000217085	HMGB3P19	0	0	0	0	0	0
ENSG00000217089		0	0	0	0	0	0
ENSG00000217094		18.01	11	13.04	12.44	13.37	19.63
ENSG00000217120		0	0	0	0	0	0
ENSG00000217128	FNIP1	3824	3935	3344	1595	1928	2336
ENSG00000217130		0	0	0	0	0	0
ENSG00000217135		0	0	0	0	0	0
ENSG00000217139		0	0	0	0	0	0
ENSG00000217159		0	0	0	0	0	0
ENSG00000217160		0	0	0	0	0	0
ENSG00000217165	ANKRD18EP	167	123	107	149	170	206
ENSG00000217169		0	0	0	0	0	0
ENSG00000217178		0	0	0	0	0	0
ENSG00000217179	MTCYBP2	0	0	0	0	0	0
ENSG00000217181		0	1	0	0	0	0
ENSG00000217195		0	0	0	0	0	0
ENSG00000217227		0	0	0	0	0	0
ENSG00000217228		0	0	0	0	0	0
ENSG00000217231		0	0	0	0	0	0
ENSG00000217236	SP9	0	0	0	0	0	0
ENSG00000217239		0	0	0	0	0	0
ENSG00000217241	CBX3P9	8	9	13	15	10	20.95
ENSG00000217258		0	0	0	0	0	1
ENSG00000217261	POM121L4P	0	0	0	0	0	0
ENSG00000217268		0	0	0	0	0	0
ENSG00000217272		0	0	0	0	0	0
ENSG00000217275		0	0	0	0	1	0
ENSG00000217289		0	0	0	0	0	0
ENSG00000217314	UQCRFS1P3	0	0	0	0	0	0
ENSG00000217315	OR2W2P	0	0	0	0	0	0
ENSG00000217325		1	6	1	2	4	2
ENSG00000217327	RPS7P5	0	0	0	0	0	0
ENSG00000217330	SSXP10	0	0	0	0	0	0
